figure_path,question,model_output,true_answer,similarity_to_answer,max_similarity_to_choices
PMC3948906_Fig13.jpg, What is the injury typically called that is shown in the images? ,The injury is typically called a clay shoveller's fracture.,Sciatica,0.26351014,0.8413146138191223
PMC3948906_Fig13.jpg, What is shown in the sagittal STIR image? ,The sagittal STIR image shows marrow oedema within the spinous process.,Avulsion fractures of C7 and T1,0.21973798,0.7952099442481995
PMC3948906_Fig9.jpg,What is the protrusion observed in the image? ,The protrusion observed in the image is a:Foramen magnum,Cerebellar tonsils,0.2879485,0.7793288826942444
PMC3948907_Fig12.jpg, Is there any bony destruction caused by the neurofibroma shown in image c? ,A: Yes,Cannot be determined,0.15439942,1.0
PMC3948907_Fig13.jpg, What is seen in image a? ,A. A: a malignant peripheral nerve sheath tumour,a renal mass,0.16072796,0.9938312768936156
PMC3948907_Fig17.jpg, What imaging technique was used in this case? ,The imaging technique used in this case is CT scan.,MRI scan,0.67816913,0.7636058926582336
PMC3948908_Fig6.jpg,What type of lesion is observed in the patient? ,The type of lesion observed in the patient is A:Tumour.,Cyst,0.39421365,0.776740312576294
PMC3949986_pone-0091329-g003.jpg,What was seen in the immediate postoperative lateral X-ray? ,The full answer is: D. Dislocation of the cervical vertebrae. In the,No complication were observed,0.16035807,0.8368937969207764
PMC3950183_pone-0091372-g006.jpg,What do the red colors in panel a show? ,The red colors in panel a show the binding of trypanosomes.,binding of claudin 11,0.15508342,0.8639917373657227
PMC3950217_pone-0091774-g005.jpg,What imaging techniques were used for the scan? ,The imaging techniques used for the scan were A:CT scan and MRI scan.,CT scan and MRI scan,0.72417265,0.79326993227005
PMC3950921_fig1.jpg,What is the blue line delimitation in the images?,A. The edge of the photograph,The location of RINL microcysts,0.09482047,0.9340654015541076
PMC3951188_pone-0089061-g001.jpg,What is represented in the Fig. 2A? ,A. A:Cerebral ventricles,None of the above options.,0.108118504,0.9880506992340088
PMC3951278_pone-0090673-g005.jpg, What can be seen in the provided image?,A. A: Roots,Roots,0.7443282,0.9541448354721068
PMC3951344_pone-0091368-g004.jpg, What is the species of the turtle in the X-ray image? ,The species of the turtle in the X-ray image is Malacochelys,Snapping turtles,0.38801128,0.7598910331726074
PMC3951625_Fig1.jpg,"On which view of plain X-ray radiography were two cable wires passed through the shallow and deep layers, respectively? ",The correct answer is B. Superior view.,Lateral view,0.55519855,0.8438321352005005
PMC3953489_pone-0091637-g002.jpg, What is indicated by the arrow in the image? ,The choice is B.  Lesion in Cerebellum,DWMH,0.1183004,0.8802354335784912
PMC3953489_pone-0091637-g002.jpg, What is indicated by the arrow head in the image? ,The choice is B.  Lesion in Cerebellum,PVH,0.09666167,0.8802354335784912
PMC3953535_pone-0091757-g002.jpg, What does E represent in the given image? ,D.  Myocardial biopsy,Cardiac workup of the patient,0.44996262,0.9815807342529296
PMC3953606_Fig4.jpg,What does the CT scan reveal? ,A. Retention of CBCT mixture in the inguinal varices.,Retention of NBCA mixture in the mesenteric varices.,0.68112034,0.996939778327942
PMC3953818_f05.jpg, What is shown in the western blot image in panel A? ,The correct answer is B. B: F-actin antibody labeling.,"Different espin isoform size clusters,",0.0890442,0.9228549599647522
PMC3953818_f05.jpg, What is shown in the micrograph in panel L? ,The correct answer is A. A: F-actin antibody labeling.,"Large espin isoform antibody labeling,",0.48379403,0.8962560892105103
PMC3954165_f1.jpg,Which wall of the heart is affected by the pericardial effusion in the echocardiogram image? ,The pericardial effusion is located on the left ventricular wall.,Right atrial wall,0.54523844,0.7626284956932068
PMC3954264_fig2.jpg, What is the type of enhancement seen in the coronal T2 weighted post-contrast image? ,D. No contrast enhancement,peripheral enhancement,0.4951306,0.9558147192001344
PMC3954280_fig3.jpg,What is shown in panel D? ,Panel D shows the intra-operative findings.,Duplex images,0.00021333247,0.7708061933517456
PMC3954317_fig2.jpg,How many lesions are visible in the image? ,The answer is C: Three,Two,0.30522108,0.7541075944900513
PMC3954355_fig2.jpg, What type of imaging was used in this case? ,The answer is B. Computed tomography scan (CT scan).,X-ray.,0.53896815,0.832460880279541
PMC3954358_fig1.jpg, Which muscle is indicated by the letter D in the photograph? ,The psoas muscle is indicated by the letter D in the photograph.,Gonadal vessels,0.25178596,0.8555784225463867
PMC3954623_pone-0090910-g009.jpg,What is shown in figure D at 48hpi? ,Figure D at 48hpi shows Glomerella UFLAG06 strain forming germ,Epiphytic growth of Glomerella sp. on leaf surface,0.29140747,0.8128883838653564
PMC3954623_pone-0090910-g009.jpg,What is shown in figure C? ,C: Epiphytic growth of Glomerella sp. on hypocotyl surface,C. lindemuthianum strain LV115 forming appressoria,0.18425348,1.000000238418579
PMC3954623_pone-0090910-g010.jpg, What is happening in panel H? ,A. A: Hypocotyl infection by C. lindemuthianum tQ,Formation of appressoria by the Glomerella UFLAG06 wild type strain.,0.10354836,0.8008525371551514
PMC3954628_pone-0091344-g001.jpg, What does Figure 1B show? ,The correct answer is B. 3D model of riboplasm compartment.,Nucleus model,0.38216278,0.9001555442810059
PMC3954841_pone-0091962-g002.jpg,What does the macular OCTs show in the patient of family 2048? ,C:Severe depressed central waveform and significant paracentral/pereferral,Hyper-reflective deposits within the RPE layer and the level of the outer segments of the photoreceptors,0.18393624,0.7717304825782776
PMC3954915_pone-0092051-g005.jpg," What do the arrows in panels A, B, and D depict? ",A.  A:Cells that have F4/80 and Ki67 staining,Cells that have CD11b and Ki67 staining,0.7324842,0.9913458824157716
PMC3954922_Fig1.jpg,Which view is represented in image b? ,The view represented in image b is the apical four-chamber view.,Apical four-chamber,0.74496055,0.7719900608062744
PMC3955854_fig7571.jpg, Which view showcases the elongated left coronoid process? ,The elongated left coronoid process is best visualized on the axial view of,None of the above options.,0.02198434,0.8915109634399414
PMC3955854_fig7573.jpg,What type of imaging is used to generate Figures A and B? ,The answer is B. Computed Tomography (CT).,X-ray,0.44430918,0.7520407438278198
PMC3955854_fig7573.jpg,What is shown in Figure C? ,The distance between the coronoid process and the inner face of the frontal part of the z,An enhanced image of the skull,0.35061574,0.7811739444732666
PMC3956287_fig1.jpg,What can be observed in image (c)? ,The correct answer is C. Both pigmented and nonpigmented RSCs,Only pigmented RSCs.,0.747897,0.9198695421218872
PMC3956457_pone-0090924-g008.jpg, Is this a photograph or radiograph of the left first rib? ,The answer is B.  Radiograph.,Both A and B,0.31001508,0.7609044313430786
PMC3956457_pone-0090924-g012.jpg,What is the location of the pathological lesions? ,The location of the pathological lesions is the right femoral neck and the left femoral,Right femoral head,0.63099605,0.800052285194397
PMC3956457_pone-0090924-g013.jpg,What is the type of bone with extensive damage shown in the picture? ,The type of bone with extensive damage shown in the picture is A. Humerus.,Tibia,0.37214404,0.7638283967971802
PMC3956967_Fig2.jpg, What is displayed in image J? ,Image J displays a hyphal net depicting the cellular structure of the root epiderm,Hyphae extended to the lateral roots along the vascular tissues,0.5217062,0.8315885066986084
PMC3957016_F2.jpg, Which lung is absent in the image? ,The correct answer is C. Both lungs are absent in the image.,Right lung,0.53608525,0.7766246795654297
PMC3957276_F6.jpg,What technique was used to visualize the cells in this study? ,The technique used to visualize the cells in this study was laser scanning confocal microsc,Electron microscopy.,0.47047615,0.7550090551376343
PMC3957503_fig1.jpg, Is the lesion arising from the greater curve of the stomach? ,A. Yes,No,0.4172973,0.8365941643714905
PMC3957969_f3.jpg, Which medical imaging technique was used to diagnose the condition? ,The answer is B.  B: MRI.,MRI,0.7409588,0.8654638528823853
PMC3957971_f2.jpg, What does the hyperactive halo surrounding the hypoactive left testicular area suggest in the scan? ,D.  D:inflammation or infection on the left testicular area.,normal results,0.1335774,0.9718615412712096
PMC3957971_f2.jpg, What does the anterior pinhole view of testis scintigraphy show? ,A. The posterior view of testis scintigraphy shows no significant change since the,the left testicular area with an hyperactive halo.,0.34105456,0.8639154434204102
PMC3957982_F2.jpg, What staining technique was used to produce images D and E? ,The staining technique used to produce images D and E is D: Giemsa staining,PAS staining,0.51733416,0.8014193773269653
PMC3958648_fig1.jpg, What imaging technique was used in this study? ,The imaging technique used in this study is DNP-MRS imaging.,CT scan,0.43324226,0.864317774772644
PMC3958777_fig6.jpg, What type of tissue was found near the screw head? ,Adipose tissue,Cartilage tissue,0.5496874,0.8757719993591309
PMC3958777_fig6.jpg, What type of tissue was found near the screw tip? ,Muscular tissue,Bone tissue,0.7322477,0.950115203857422
PMC3958793_fig1.jpg,Which method of MnO2 preparation is not shown in the SEM images? ,The correct answer is D. All methods were shown.,Sol-gel process,0.19406559,0.779850423336029
PMC3958836_f2-ijms-15-02024.jpg, In which regions were the electron micrographs taken? ,"The answer is C.  C: Hook, basal turn and middle turn.",The apex of the organ of Corti,0.25974262,0.9168283939361572
PMC3959730_fig4.jpg,Which image shows an XLH patient with no dental or periodontal defects after treatment? ,D: Image E,Image B,0.65662575,1.0
PMC3960060_fig01.jpg, What does the multiple hypointense areas on the axial T2*w imaging correspond to? ,The answer is C: Similarity to CMP.,Age of the patient,0.07800928,0.8704379796981812
PMC3960106_pone-0090451-g005.jpg, What areas of the brain are shown in images A and H. ,"A.  Premammillary nucleus, dorsal part and Supraoptic",Ventromedial preoptic nucleus and anterior amygdaloid area – ventral part.,0.5386989,0.9810611009597778
PMC3960106_pone-0090451-g009.jpg," What do the arrows and arrowheads in (D–F), (J–L), and (P–R) indicate respectively? ",A. A: Single-labelled and double-labelled cell processes,Single-labelled and double-labelled cell bodies.,0.72920775,0.9939079284667968
PMC3960106_pone-0090451-g012.jpg, What does the confocal micrographs in G-O show? ,The confocal micrographs in G-O show the distribution of EGFP only.,Distribution of EGFP and AR only,0.61966074,0.7836077213287354
PMC3960247_pone-0092444-g002.jpg,What is shown in the provided image? ,A. A: Human T98G cells,12-well plate,0.057346627,0.9884920716285706
PMC3960484_Fig4.jpg,What bone structure was noted to be broken in the humeral head of case 1? ,D:Marrow,Trabeculae,0.2052011,1.0
PMC3960484_Fig7.jpg, What part of the body does the image show? ,The image shows the elbow joint.,shoulder joint,0.6970136,0.7892712354660034
PMC3960486_Fig5.jpg,What is noticeable in picture f that is not present in picture b? ,A. A:Lymphoid aggregate,All of the above,0.09244023,0.9896063208580016
PMC3960510_F3.jpg, Which regions are highlighted for the left contrast? ,The left inferior temporal gyrus and left hippocampus are highlighted for contrast in the,Retrosplenial activity and left hippocampal activity.,0.6048464,0.7684375047683716
PMC3961027_fig5123.jpg,What is the name of the medical imaging captured in this diagnostic test? ,The medical imaging captured in this diagnostic test is a CT scan.,X-ray,0.4055518,0.7941448092460632
PMC3961199_f1-ol-07-04-1053.jpg,What did the contrast-enhanced CT reveal in case 1? ,The contrast-enhanced CT revealed a calcified soft tissue mass in the mediastinum,A normal chest X-ray.,0.30523306,0.8103431463241577
PMC3961260_pone-0091653-g012.jpg,What does the red line shown in image A of the owl's cervical column indicate? ,The red line shown in image A of the owl's cervical column indicates the alignment,The curvature of the cervical spine,0.41812766,0.7832667231559753
PMC3961293_f2-ol-07-04-0956.jpg, What was observed in the enhancement scanning? ,A. A:Morphological diversity,Annular enhancement,0.17647606,0.9852242469787598
PMC3961293_f3-ol-07-04-0956.jpg,What type of staining was used in image F? ,A. Hematoxylin-eosin staining,Precontrast computed tomography,0.0881803,0.9954438209533693
PMC3961311_f1-ol-07-04-1144.jpg, What type of scan was used to visualize the mass in the bladder? ,A: Magnetic resonance imaging (MRI),X-ray,0.35591167,1.0
PMC3961329_pone-0092186-g001.jpg, Which area of the eye showed the reflectance changes after TES in the image shown? ,C: The optic disc and the retinal blood vessels.,The lens.,0.35769457,1.0
PMC3961349_f2-ol-07-04-1063.jpg,What type of staining was used in the image? ,The image was stained with A:Gram staining.,Gram staining,0.7487465,0.8039572238922119
PMC3961364_pone-0092463-g005.jpg,What is the image in (a) representing? ,The image in (a) is representing a three-dimensional ultrasound.,Three-dimensional photoacoustic,0.47884095,0.862363874912262
PMC3961406_f1-ol-07-04-0997.jpg,How many images were taken in the CT scan? ,D:Four,Two,0.36768293,1.000000238418579
PMC3961420_pone-0092800-g010.jpg,What is the significance of the arrows in panel B? ,A. They show cells with high nuclear p27 expression,They indicate cells with low β-catenin expression,0.520843,0.9759209156036376
PMC3961424_pone-0092780-g004.jpg, What was observed at the crossover point of two bacteria in image (C)? ,The correct answer is C: A pseudo-colour.,An increased image intensity.,0.21137083,0.8330684900283813
PMC3961434_f1-ol-07-04-1001.jpg, What does the large crude calcification of 2.5 cm in diameter represent? ,D.  Autologous transplantation.,Fat necrosis,0.22235093,0.9590664505958556
PMC3961443_f2-ol-07-04-1270.jpg, What does the arrow in the image indicate? ,A. The mass location.,The density of the liquid content.,0.31488854,0.9702274799346924
PMC3961446_f1-ol-07-04-0977.jpg, What did the CT images of patient 4 show during the first examination? ,A. Increase in tumor size with mild calcification,No visible change in the liver tumor.,0.360326,0.9902071952819824
PMC3961446_f2-ol-07-04-0977.jpg,Which cells were found positive in the tumor stroma as shown in image D? ,The correct answer is C: Fibroblasts.,"Epithelioid cells,",0.45803928,0.8886023759841919
PMC3961463_f5-ol-07-04-1308.jpg, What did the hypointense irregular wall correspond to?,A myxoid pattern,A fibrous pattern,0.5422004,0.9790675044059752
PMC3961463_f6-ol-07-04-1308.jpg,Which bone is shown in the image? ,The femur is shown in the image.,Tibia,0.33608246,0.8269514441490173
PMC3961463_f6-ol-07-04-1308.jpg,What type of image is shown? ,A.CT scan,MRI scan,0.6609611,0.9541639685630798
PMC3961995_F2.jpg,What structural abnormality was found in the patient's corpus callosum? ,D:Meningioma,Glioma,0.34025353,1.000000238418579
PMC3962438_pone-0092641-g005.jpg,What can be inferred from the images shown in (A-E)? ,A.  A: Cell protrusions are less common in CML cells compared to A,Ciliary proteins are localized in the Centrosome of human CML cells.,0.46891305,0.9211869835853576
PMC3964308_Fig3.jpg,What is depicted in images a-c? ,"The images show cells undergoing deformation. In image a, there is a cluster of cells with",Cells undergoing mitosis,0.54252684,0.7695531845092773
PMC3964637_fig1.jpg,What does the radioscopic image show? ,The radioscopic image shows the stent already in place.,The position of the stent in the mediastinum,0.7139869,0.7777697443962097
PMC3964672_fig3.jpg,What is shown in image (B)? ,The correct answer is B. Patent aorta above renal vessels.,Complete occlusion of aorta,0.43821728,0.8883181810379028
PMC3964717_F288750.jpg,What is the name of the fly species in the photograph? ,A.  Lygistorrhina austroafricana,Anopheles gambiae,0.2485691,0.9886472225189208
PMC3964781_fig7.jpg, What are the black and white arrows indicating in the macroscopic photographs and exemplary microscopic photographs? ,The choice is C. Liver tissue and Hepa129 tumour cells.,Blood vessels and metastases.,0.40056378,0.8629568219184875
PMC3964821_fig2.jpg,What does the tomographic slice of a cell expressing TlpC-GFP in (A) reveal? ,"A. A potential cytoplasmic chemoreceptor array (black arrows), with perpend",A circular outer membrane of the cell (black arrows),0.47432658,0.9102253913879396
PMC3964935_f1-etm-07-04-1023.jpg,What staining method was used for the image? ,<p>A. Periodic acid-Schiff staining</p> {<67,Oil Red O staining,0.40267462,0.9041293859481812
PMC3964935_f4-etm-07-04-1023.jpg,What type of staining was used in the image? ,A.  A: Hematoxylin and eosin staining,Immunohistochemical staining,0.58123064,0.99141126871109
PMC3965129_f3-etm-07-04-0917.jpg, What imaging technique was used to identify the plaque in the right coronary artery? ,D.  ultrasound,X-ray,0.38043088,0.916096329689026
PMC3965131_f2-etm-07-04-1010.jpg,What is the type of carcinoma identified in the left kidney? ,The type of carcinoma identified in the left kidney is clear renal cell carcinoma,Squamous cell carcinoma,0.37282017,0.8486888408660889
PMC3965474_pone-0092835-g003.jpg,What does the SPM-T on the left represent? ,The SPM-T on the left represents A: MNI template T1 axial slices,The global task effect,0.021302538,0.8361905813217163
PMC3965859_fig9054.jpg,What body part is being imaged in the image? ,The image is being taken of the left hip.,Right Hip,0.7377406,0.765012264251709
PMC3965923_fig1.jpg,What does the abdominal radiograph reveal? ,The abdominal radiograph reveals fluid in the abdomen.,No abnormalities,0.31581566,0.7894768714904785
PMC3965927_fig1.jpg, What is the foreign body seen in the images? ,The foreign body seen in the images is a catheter in the portal vein.,Not specified,0.095583215,0.7554574012756348
PMC3965929_fig3.jpg,What type of MRI was performed in this instance? ,A.  A:Axial T1 MRI,Coronal T2 MRI,0.61154264,0.99297034740448
PMC3965929_fig3.jpg,Was there any dilatation observed in the Choledochus in the MRI? ,A.  A:Yes,No,0.31596634,0.8767251968383789
PMC3965930_fig1.jpg,What does the radiopaque halo around the radiolucent area indicate? ,A.  A:Healthy bone tissue,Cyst,0.2772619,0.9886976480484008
PMC3965941_fig3.jpg,What type of stain was used in this image? ,A.  A:H&E stain,Eosin stain,0.58884495,0.9873411059379578
PMC3965944_fig1.jpg,Which tendon is ruptured in the images? ,The patellar tendon is ruptured in the images.,Triceps tendon,0.5046246,0.7799283266067505
PMC3965944_fig1.jpg,What type of scan was used to obtain the images? ,The scan used to obtain the images is a computed tomography (CT) scan.,Magnetic Resonance Imaging (MRI),0.5221393,0.7611048221588135
PMC3965945_fig5.jpg, Which area of the stomach was the biopsy taken from? ,A.  A:Antrum,Fundus,0.1475195,0.9649908542633056
PMC3966245_fig01.jpg, What is the highlight of figure A? ,The highlight of figure A is a denuded portion of parietal pleura.,Alveolar surface density,0.21701984,0.8727197051048279
PMC3966260_fig3.jpg,What does the liver biopsy of Subject 3 show? ,A.  A: Fibrosis and necrosis,Granulomas,0.22834764,0.9882556200027466
PMC3967594_fig3.jpg, What group does this radiograph represent? ,The radiograph represents the A:Ovariectomised control group.,Nonovariectomised control group,0.37020984,0.7851386070251465
PMC3967673_fig03.jpg, What did the green arrow head indicate in the lower panels of Figure 2A? ,The correct answer is B. Shift towards the duodenum wall in the previous image.,A visual representation of contractile rings,0.3258195,0.8551448583602905
PMC3967932_pcbi-1003538-g004.jpg, What is shown in panel E? ,Panel E shows the absolute leave-one-out error of the eccentricity prediction,A line plot of the algebraic model.,0.17630139,0.8171286582946777
PMC3968521_Fig1.jpg,What is the organ or part of the body depicted in this image? ,A.  A:Heart,Brain,0.22504523,0.9276679754257202
PMC3968590_F4.jpg, What is the main focus of the image? ,The main focus of the image is the atrial collateral artery.,The left anterior descending coronary artery,0.39161783,0.7880493402481079
PMC3968895_f2.jpg,Which projection shows the pseudoaneurysm from the branch of the posterior segmental artery? ,The answer is B. Posteroanterior projection.,Lateral projection,0.650032,0.8096510171890259
PMC3968895_f2.jpg,What kind of angiogram is shown in image a? ,"The image shows a MDCT angiogram. Therefore, the answer is A.",MDCT angiogram,0.73367304,0.7856669425964355
PMC3968895_f3.jpg, Which artery is affected in this case? ,The affected artery in this case is the A. Anterior segmental artery.,Posterior segmental artery,0.72617406,0.8514413833618164
PMC3968994_fig6193.jpg, What does the echocardiographic view show? ,"The echocardiographic view shows a normal left atrial cavity, a normal left vent",Ventricular septum,0.45569885,0.782807469367981
PMC3969295_fig0020.jpg,What do the red and blue colors indicate in the figure? ,The red and blue colors indicate the degree of grey matter density difference between males and females in the figure,Nothing at all,0.14887187,0.8216478824615479
PMC3969310_pone-0093551-g001.jpg,What is the purpose of the measurement shown in the photograph? ,The purpose of the measurement shown in the photograph is to assess the health of the eye lens.,To diagnose glaucoma,0.41277206,0.793936014175415
PMC3970044_fig2.jpg,What type of radiograph is it? ,D:Cephalometric radiograph,Periapical radiograph,0.6305242,1.0
PMC3970051_fig1.jpg, What type of cell is seen in (c) in the micrograph? ,The type of cell seen in (c) is a transitional fibroblast-like cell.,Immature fibroblast-like cell,0.6645923,0.8877954483032227
PMC3970075_fig11.jpg,What type of radiograph is shown in the image? ,The radiograph shown in the image is a bitewing radiograph.,Panoramic radiograph,0.5351472,0.8764762282371521
PMC3970080_fig2.jpg,What type of radiograph is shown in the image? ,A.  A: Panoramic radiograph,Periapical radiograph,0.7003856,0.9905471801757812
PMC3970080_fig3.jpg,What is the status of teeth development in this image? ,The status of teeth development is C. Permanent dentition.,Permanent dentition,0.7118461,0.7534568309783936
PMC3970080_fig6.jpg,What type of radiograph is this? ,A. A:Panoramic radiograph,Periapical radiograph,0.7003856,0.9905471801757812
PMC3970085_fig1.jpg,What type of medical imaging was performed on the patient? ,The medical imaging performed on the patient is a CT scan.,MRI,0.6094865,0.8335268497467041
PMC3970247_fig1.jpg,What type of medical imaging is shown in image (c)? ,The medical imaging shown in the image (c) is a CT scan.,Ultrasound,0.4546588,0.7962116003036499
PMC3970248_fig1.jpg,What does the CT scan of the mandible show? ,The CT scan of the mandible shows a thin mandibular body with no changes.,Normal mandibular bone,0.6449368,0.8217392563819885
PMC3970249_fig1.jpg, What is the radiographic finding in this image? ,The radiographic finding is A. A:Gas-fluid levels,Gas-fluid levels,0.7457571,0.7741548418998718
PMC3970249_fig5.jpg, How many areas of the brain are affected in this patient? ,D: Four,Two,0.36768296,1.0000001192092896
PMC3970250_fig1.jpg,What kind of MRI sequence is shown in (a)? ,The MRI sequence shown in (a) is a T1 with gadolinium.,Sagittal T1,0.1904369,0.78721022605896
PMC3970250_fig2.jpg,Which type of cancer is not shown in the histology image? ,The answer is C.  Oligodendroglioma.,Glioblastoma,0.6032499,0.7668514251708984
PMC3970251_fig1.jpg, What does the CT scan show? ,A.  A: Enlarged retroperitoneal lymph nodes,Bilateral pyelonephritis,0.27727205,0.9949591159820556
PMC3970330_fig1.jpg, Which body part(s) were imaged in the CT scan?,C: Abdomen and Pelvis,Thorax,0.21638255,1.0000001192092896
PMC3970335_fig2.jpg,What is the diagnosis based on the images shown? ,The diagnosis is based on the images shown as follows: A. Ischemic stroke.,None of the above.,0.04271943,0.8061529397964478
PMC3970344_fig1.jpg,What is the imaging technique used for these scans? ,The imaging technique used for these scans is CT.,MRI scan,0.67934203,0.7767288684844971
PMC3970356_fig2.jpg,What type of medical imaging was used in the diagnosis? ,The medical imaging used in the diagnosis was a CT scan.,X-ray,0.4184378,0.7534780502319336
PMC3970454_fig1.jpg, In which phase of the CT scan is (d) taken? ,In the (d) postcontrast phase,urographic phase,0.22378477,0.8057556748390198
PMC3970456_fig1.jpg,What did the plain abdominal radiograph show? ,The full answer is: D. gallstones,Gastroesophageal reflux disease,0.33380473,0.8233523368835449
PMC3970458_fig4.jpg,What is the diagnosis of the patient in the image? ,The diagnosis of the patient in the image is A: pneumonia.,asthma,0.2610256,0.7727690935134888
PMC3970460_fig1.jpg,What type of MR image is shown in (c)? ,The answer is C. 3D GRE contrast-enhanced MR image.,In-phase MR image,0.6693891,0.8593453168869019
PMC3970461_fig1.jpg,Did the CXR reveal any significant abnormalities? ,A.  A:yes,no,0.31596634,0.8767251968383789
PMC3970461_fig1.jpg,What anatomical structure was affected on the CXR? ,The full answer is: D. right lower lobe,right costophrenic sulcus,0.24279153,0.8968746662139893
PMC3970463_fig1.jpg, What diagnostic imaging modality was used to visualize the brain? ,A. CT scan,MRI,0.54341364,0.9541640281677246
PMC3970467_fig2.jpg, What imaging technique was used in the presented scans? ,The imaging technique used in the presented scans is PET.,CT scan,0.61553746,0.7917090654373169
PMC3970468_fig4.jpg,What type of staining is carried out in the image? ,"A. A:Hematoxylin and eosin staining  
B.",Immunohistochemical staining,0.57230544,0.9719339609146118
PMC3970471_fig3.jpg, Are there any visible blood vessels among the masses in the MRI images? ,A. No,"Yes, suggesting a particular diagnosis.",0.20926315,0.7686837911605835
PMC3971497_fig2.jpg,What did the ultrasonography reveal? ,The ultrasonography revealed a tubular structure between the upper pole of the right kidney and,A cystic structure between the upper pole of the right kidney and the liver,0.74081093,0.7878134250640869
PMC3971513_fig1.jpg,What type of hernia is shown in the CT scan? ,A. Inguinal hernia,Femoral hernia,0.71196234,0.9774880409240724
PMC3971537_fig1.jpg,What is the finding in (b) indicated by the white arrow? ,The finding in (b) is a symmetric contrast-enhancing lesion in the portal ve,Mild wall thickness in distal choledoch,0.218391,0.844059944152832
PMC3971545_fig2.jpg, What specific area of the abdomen is shown in this image? ,The pancreas is shown in this image.,Kidney,0.28155145,0.7662283778190613
PMC3971570_fig3.jpg, Which imaging technique is used in image (a)? ,The imaging technique used in the image is A: Axial DWI image.,Axial T2-weighted fat saturated fast spin-echo image,0.37920427,0.8486947417259216
PMC3971845_fig1.jpg,What is the condition in the image called? ,D.  D: Cholecystitis,Appendicitis,0.37891722,0.9453662633895874
PMC3971848_fig2.jpg,What imaging technique is used in the scan? ,The imaging technique used in the scan is CT.,MRI,0.58665174,0.8019506931304932
PMC3971851_fig1.jpg,"What is seen in the CT angiogram, volume-rendered 3D image? ",D:All of the above,Residual aortic arch and descending aortic dissection with aneurysmal degeneration.,0.007826228,0.980937957763672
PMC3971851_fig2.jpg, What can be inferred from the third image on the article? ,A. The patent bypass grafts have been removed.,The false lumen has thrombosis.,0.24256487,0.9634318351745604
PMC3971856_fig2.jpg, What is the arrow depicting in the image? ,The arrow is pointing to the aneurysmal dilation in the external iliac artery.,Abnormally large internal iliac artery,0.57756436,0.7616884708404541
PMC3971856_fig5.jpg,What is being shown in the image? ,A. Persistent femoral artery,Persistent sciatic artery.,0.70845634,0.9901257753372192
PMC3971873_figure2.jpg, What diagnostic imaging technique was used to observe the sigmoid colon tumour? ,A. Magnetic resonance imaging,Positron emission tomography scanning,0.43193787,0.958984375
PMC3971873_figure4.jpg, What did the colonoscopic examination show in the sigmoid colon? ,The colonoscopic examination showed a healthy colon.,A polyp,0.11726837,0.805115282535553
PMC3971873_figure5.jpg, What staining method was used to obtain images a and b? ,A.  A: Haematoxylin and eosin staining,Acid-fast staining,0.42763177,0.9935874938964844
PMC3971888_fig2.jpg,How many thrombi are shown in the image? ,A,Two,0.50184953,0.772735595703125
PMC3971888_fig3.jpg,How many thrombi are visible in the images? ,A. One,Two,0.52051127,0.8657177090644836
PMC3971888_fig3.jpg,What anatomical structure was used to capture the images? ,A.  A:Lungs,Heart,0.29065356,0.9753628969192504
PMC3971888_fig4.jpg,What does the image depict? ,A. CT scan of the chest,MRI of the abdomen,0.48560917,0.9832448363304138
PMC3972469_F2.jpg, What type of image is shown on the center of the figure? ,A. Rendered tubers on T1-weighted image.,Tuber outline axial on T2-weighted MRI image.,0.6377708,0.988355040550232
PMC3972850_fig5.jpg, What condition(s) are no longer present in the image? ,The condition of pneumothorax and pneumomediastinum is no longer present,Pneumonia,0.39991686,0.9112460613250732
PMC3972859_fig5.jpg,How many images are described in the caption? ,D: Four,Two,0.36768293,1.000000238418579
PMC3972859_fig7.jpg, What is present on the upper left portion of the image? ,The correct answer is B.  B: Intralobular pancreatic duct,Fibrous septa,0.39271563,0.8440919518470764
PMC3972877_fig2.jpg, What is the name of the artery in the image? ,The name of the artery in the image is  A:Left anterior descending artery,Right coronary artery,0.6708162,0.8987250328063965
PMC3973166_F4.jpg,What can be said about the sella bottom in the TIWI image? ,The sella bottom is not visible in the image.,There are abnormal changes in the sella bottom.,0.69727075,0.9318255186080932
PMC3973286_gkt1348-F2.jpg,What is shown in panel C? ,A. A:GFP-msTALE stable cell line during DNA replication,GFP-msTALE stable cell line during mitosis,0.70834243,0.9951646327972412
PMC3973633_pone-0092779-g001.jpg, Which scan image showed a high signal intensity of the lymph node? ,The correct answer is B. high-resolution MR T2WI scan image.,DWIBS scan image,0.59651077,0.8896166682243347
PMC3973633_pone-0092779-g002.jpg, What does the image in (d) show? ,The image in (d) shows a lymph node with high signal intensity.,None of the above.,0.12581556,0.8548569679260254
PMC3973840_F1.jpg, What type of scan was performed to assess the abdomen?,D.  D: PET scan,Ultrasound,0.33858064,0.9652880430221558
PMC3973880_F1.jpg,What is the likely diagnosis based on the information provided? ,The likely diagnosis based on the information provided is appendicitis.,Colon cancer,0.25082392,0.8235387802124023
PMC3973880_F3.jpg,What surgical procedure was used to take this photograph? ,A. A: Appendectomy,Laparotomy,0.41816193,0.9872092604637146
PMC3974010_F1.jpg, What did the slit lamp examination reveal about the patient's right eye? ,"The slit lamp examination revealed yellow, powder-like foreign bodies present on the ocular",The eye had a macular edema,0.4641289,0.851457953453064
